user,neighbors
542,"[535, 1387, 386, 1096, 233, 447, 734, 1340, 286, 298, 673, 1077, 1213, 745, 296, 1154, 1586, 1238, 443, 1359, 1589, 1642, 1012, 106, 1759, 355, 1813, 1237, 90, 1035, 919, 149, 1724, 1470, 1255, 279, 139, 175, 5, 1716, 1528, 292, 779, 1779, 1494, 1028, 189, 392, 371, 1122, 974, 1258, 388, 1416, 1263, 1709, 1214, 1648, 877, 1244, 416, 1611, 1056, 1689, 1086, 105, 1600, 1135, 148, 1145, 911, 1039, 1718, 1664, 1191, 301, 1486, 24, 1714, 337, 1303, 1665, 327, 666, 1362, 183, 820, 1027, 1533, 351, 1395, 569, 1659, 526, 1231, 846, 307, 1282, 1257, 937, 1497, 578, 751, 353, 345, 1677, 1040, 532, 169, 739, 1234, 1322, 656, 314, 71, 1769, 1562, 733, 1804, 265, 1222, 331, 1565, 154, 1283, 68, 701, 967, 1423, 746, 93, 1400, 1568, 546, 588, 1184, 721, 922, 1306, 309, 1488, 1785, 1500, 845, 235, 769, 1667, 1543, 891, 1162, 1406, 1382, 1186, 566, 446, 1618, 913, 414, 140, 1328, 1676, 624, 1750, 365, 1131, 492, 497, 19, 647, 1140, 381, 1276, 674, 1573, 1432, 1560, 304, 52, 1294, 1514, 1372, 1087, 1219, 398, 1165, 78, 1066, 559, 955, 1581, 817, 63, 1218, 510, 151, 537, 156, 1389, 572, 1583, 1518, 1351, 481, 1708, 275, 1457, 829, 1767, 1102, 963, 530, 1232, 1588, 794, 1376, 639, 1728, 1031, 1478, 181, 131, 990, 899, 1196, 960, 991, 1509, 1112, 431, 1330, 1462, 1449, 1732, 824, 597, 1018, 440, 1722, 1662, 1815, 300, 1758, 523, 442, 706, 1314, 391, 841, 708, 258, 125, 280, 1444, 1353, 254, 315, 1144, 575, 1604, 705, 608, 1473, 395, 455, 1026, 1338, 1816, 1032, 1796, 1307, 318, 70, 692, 564, 1158, 239, 702, 904, 1712, 12, 407, 649, 1450, 393, 109, 1691, 188, 1009, 165, 341, 1613, 240, 1628, 712, 1781, 504, 1300, 428, 1033, 1496, 1511, 333, 1455, 210, 80, 1073, 543, 606, 748, 1354, 512, 1596, 1159, 1641, 207, 1373, 1046, 251, 1250, 478, 1686, 334, 1163, 1235, 1398, 92, 589, 1019, 587, 774, 1413, 196, 1180, 176, 717, 1631, 118, 180, 421, 1738, 408, 493, 900, 549, 343, 1614, 1043, 31, 370, 62, 459, 1002, 1207, 1519, 903, 1597, 69]"
1140,"[1237, 292, 673, 1600, 298, 1785, 345, 666, 1218, 355, 24, 1263, 841, 1145, 181, 1027, 337, 1077, 1340, 919, 1423, 1322, 71, 779, 1255, 1086, 148, 1191, 233, 5, 734, 891, 967, 416, 566, 301, 911, 309, 974, 922, 447, 1056, 656, 1718, 327, 1231, 446, 1689, 90, 1648, 1759, 1494, 1779, 1488, 351, 1387, 1716, 535, 588, 353, 286, 1514, 307, 721, 1306, 817, 1135, 1470, 78, 1307, 1497, 1258, 497, 1533, 1330, 1359, 1131, 1804, 296, 371, 1586, 1589, 1813, 189, 1473, 443, 1769, 877, 265, 1664, 156, 414, 388, 1618, 1294, 169, 1096, 1144, 1282, 546, 1677, 1416, 1676, 569, 93, 125, 391, 1724, 572, 692, 991, 937, 1234, 1372, 318, 1165, 537, 1257, 1398, 1659, 1457, 1186, 1611, 1035, 1562, 1382, 331, 578, 106, 140, 674, 386, 1213, 733, 1184, 751, 1353, 279, 1122, 254, 1303, 1087, 1154, 1478, 1665, 845, 1283, 1565, 1066, 1400, 442, 1244, 440, 1362, 1728, 1389, 504, 904, 105, 183, 1214, 1714, 739, 1758, 963, 19, 824, 1235, 1162, 109, 542, 564, 769, 1238, 1250, 1026, 1767, 1509, 68, 1583, 1351, 314, 365, 176, 606, 1028, 1276, 315, 706, 1031, 1486, 149, 235, 1222, 1496, 304, 1712, 381, 1196, 1500, 1395, 708, 1815, 532, 1219, 392, 575, 258, 275, 1708, 1518, 746, 1662, 1314, 395, 154, 899, 492, 1039, 131, 1543, 1573, 512, 1354, 1641, 407, 1528, 543, 300, 1012, 341, 251, 207, 175, 1432, 1709, 990, 1018, 1102, 701, 1444, 705, 139, 1750, 1046, 398, 559, 1462, 1560, 431, 624, 210, 1040, 52, 1816, 1588, 526, 1338, 1158, 1073, 608, 523, 12, 428, 63, 481, 151, 1373, 1112, 1328, 478, 745, 1449, 647, 1581, 1009, 955, 240, 80, 180, 1642, 1722, 1686, 820, 960, 1613, 702, 748, 1450, 1455, 1300, 1781, 188, 1568, 1732, 455, 1413, 1667, 597, 530, 1628, 510, 913, 712, 1511, 165, 846, 239, 1232, 1180, 1032, 118, 92, 1604, 333, 649, 587, 334, 1631, 1376, 794, 1159, 829, 717, 1691, 1596, 1406, 280, 1738, 1163, 393, 1796, 774, 639, 70, 1043, 408, 1019, 370, 196, 493, 1033, 1207, 459, 1002, 1519, 1614, 900, 31, 589, 343, 903, 549, 62, 421, 1597, 69]"
537,"[705, 381, 1478, 355, 1600, 353, 90, 292, 1779, 673, 1077, 1709, 139, 1237, 1244, 1340, 447, 1528, 233, 443, 721, 937, 1218, 1470, 1488, 1056, 1027, 1255, 68, 1494, 1186, 1145, 1716, 1500, 183, 1135, 106, 298, 845, 1282, 304, 734, 154, 24, 1263, 371, 1322, 78, 1813, 235, 877, 1665, 5, 746, 1677, 1086, 1659, 189, 1769, 1586, 656, 345, 1718, 446, 1213, 1214, 674, 1154, 327, 1611, 1724, 706, 1759, 1028, 1096, 566, 1416, 911, 265, 919, 296, 309, 301, 1473, 1122, 1031, 1714, 1804, 175, 1562, 416, 156, 19, 140, 1359, 1486, 314, 1676, 414, 1283, 286, 1588, 1035, 148, 1234, 1648, 1362, 431, 922, 1662, 1708, 1389, 569, 546, 739, 1372, 1382, 974, 1222, 388, 1012, 1306, 708, 913, 1560, 1514, 523, 169, 71, 794, 1589, 751, 1066, 1732, 105, 1583, 365, 1191, 1238, 967, 391, 1087, 497, 846, 1613, 351, 1351, 1689, 307, 93, 1423, 1400, 181, 779, 891, 275, 176, 1533, 1462, 1257, 991, 125, 666, 341, 1618, 1294, 151, 492, 841, 1046, 279, 1303, 1664, 543, 1398, 258, 588, 1376, 532, 398, 899, 1767, 1432, 578, 1258, 440, 1040, 1073, 1628, 733, 251, 478, 109, 392, 1276, 337, 52, 1642, 1543, 649, 63, 1781, 1511, 606, 1497, 824, 624, 1018, 530, 12, 510, 318, 180, 428, 1184, 1039, 254, 745, 315, 1573, 1816, 1785, 559, 769, 1235, 963, 1140, 334, 701, 1219, 1395, 717, 1165, 1387, 1231, 1131, 188, 1686, 386, 829, 597, 149, 481, 1565, 92, 526, 1328, 1667, 442, 817, 118, 1568, 564, 1728, 1581, 1457, 1596, 639, 1196, 1102, 1712, 1033, 1815, 535, 1159, 647, 572, 904, 1750, 1353, 774, 1518, 990, 960, 1758, 1330, 542, 331, 1300, 748, 608, 692, 820, 240, 407, 393, 239, 80, 1631, 1180, 1449, 1354, 1307, 1641, 1444, 1026, 1158, 131, 1450, 1314, 1338, 207, 512, 575, 712, 300, 587, 1496, 504, 955, 70, 1144, 1162, 1455, 455, 1163, 1509, 1373, 1691, 395, 1112, 702, 1250, 1232, 408, 280, 210, 165, 1604, 1032, 1406, 1413, 1009, 1796, 196, 333, 1738, 1722, 900, 1043, 1019, 493, 589, 1614, 1207, 62, 31, 370, 549, 1002, 421, 903, 459, 343, 1519, 69, 1597]"
63,"[1518, 431, 428, 275, 575, 139, 1583, 492, 298, 673, 395, 392, 1470, 587, 656, 1238, 1073, 447, 1257, 647, 1303, 5, 1145, 1237, 1191, 92, 937, 140, 365, 301, 296, 639, 1340, 1750, 90, 233, 353, 1184, 1322, 1769, 1759, 1218, 1665, 1012, 1659, 1135, 1600, 154, 371, 327, 692, 960, 391, 416, 12, 1677, 1416, 1611, 734, 1214, 919, 1589, 746, 702, 1219, 1562, 443, 817, 1362, 106, 189, 1586, 1096, 1077, 588, 739, 1027, 497, 169, 1122, 1488, 877, 1804, 183, 1708, 1732, 109, 1263, 1667, 1588, 569, 78, 235, 24, 537, 148, 1040, 1494, 1478, 705, 779, 1709, 388, 913, 93, 1231, 829, 1718, 1158, 1395, 1255, 355, 1066, 566, 1359, 733, 1283, 721, 1234, 1642, 974, 991, 1568, 1779, 1716, 526, 1186, 442, 1351, 381, 512, 207, 1031, 1086, 1813, 1306, 751, 175, 398, 546, 1473, 1758, 286, 1573, 1382, 1533, 337, 708, 149, 1028, 899, 1497, 300, 1282, 341, 674, 1618, 911, 1372, 351, 19, 1235, 292, 745, 706, 440, 1628, 1664, 1258, 841, 105, 1154, 1180, 304, 922, 1244, 1816, 258, 1565, 1662, 578, 52, 151, 345, 318, 279, 1676, 307, 1165, 125, 188, 446, 1389, 414, 68, 967, 1457, 71, 1514, 963, 1056, 1330, 542, 530, 265, 1112, 1500, 1560, 1328, 769, 239, 1528, 535, 891, 1035, 1398, 990, 251, 1714, 820, 904, 1648, 314, 1276, 572, 331, 181, 510, 701, 156, 1432, 1046, 712, 386, 1767, 1213, 1689, 1018, 1543, 1728, 1785, 1724, 666, 1222, 543, 1039, 118, 532, 597, 1712, 955, 309, 606, 1140, 1144, 1450, 1486, 1400, 1159, 1033, 1455, 1300, 1294, 624, 1087, 523, 504, 1444, 1686, 1423, 481, 1102, 315, 1631, 1781, 1387, 131, 1131, 1462, 407, 80, 559, 393, 1596, 1613, 408, 845, 608, 794, 1449, 334, 165, 254, 180, 717, 1354, 1338, 774, 1026, 824, 1496, 1511, 846, 176, 1641, 478, 455, 1043, 1162, 210, 1196, 1376, 1250, 240, 1796, 1406, 1032, 1581, 748, 70, 1353, 1413, 1307, 1232, 196, 1373, 1815, 280, 1009, 1738, 1691, 1163, 1722, 1314, 333, 1604, 1509, 1019, 649, 1614, 493, 564, 900, 1002, 62, 549, 370, 1519, 421, 903, 31, 1207, 589, 343, 459, 69, 1597]"
62,"[279, 1207, 589, 156, 447, 1677, 392, 1096, 90, 1012, 398, 414, 1232, 1473, 1596, 493, 1031, 139, 1423, 233, 549, 824, 151, 71, 275, 706, 674, 1716, 1186, 1759, 1258, 1255, 673, 1322, 93, 5, 1340, 877, 1689, 1282, 1785, 1184, 80, 92, 1056, 1767, 1455, 1372, 235, 1568, 307, 532, 1509, 543, 564, 1196, 1359, 575, 446, 1213, 903, 1750, 1276, 353, 1131, 125, 1500, 296, 1416, 1600, 1589, 1191, 1400, 1351, 537, 578, 381, 656, 1122, 1257, 391, 443, 315, 717, 846, 298, 1709, 705, 974, 1389, 1238, 304, 913, 148, 991, 431, 31, 1583, 1486, 258, 1026, 1573, 504, 1306, 196, 1648, 343, 794, 355, 1028, 207, 817, 692, 1077, 481, 428, 1039, 309, 175, 960, 1214, 1263, 900, 265, 1395, 1804, 1494, 904, 140, 1413, 1565, 523, 963, 1478, 351, 1614, 746, 1244, 492, 1294, 1237, 300, 649, 1307, 1165, 1718, 280, 779, 566, 1528, 240, 1613, 327, 769, 530, 68, 526, 1159, 421, 1154, 1514, 63, 647, 572, 1641, 1728, 1218, 78, 734, 546, 1303, 1382, 188, 1667, 845, 1144, 1543, 1387, 1712, 181, 990, 131, 1033, 455, 149, 1813, 1283, 407, 569, 1406, 1586, 1112, 1665, 1779, 1432, 919, 1816, 745, 1714, 666, 1135, 1659, 922, 1722, 1231, 393, 1562, 1035, 1470, 314, 702, 1618, 106, 1519, 606, 251, 1642, 937, 70, 535, 24, 1518, 118, 1219, 416, 1611, 1588, 542, 1145, 52, 337, 1162, 109, 701, 820, 639, 1708, 1496, 1330, 733, 1362, 588, 1027, 370, 154, 386, 333, 624, 1662, 1560, 183, 286, 1724, 1018, 1300, 739, 1676, 1691, 440, 1328, 1769, 1376, 597, 442, 395, 1102, 1373, 1009, 841, 829, 1180, 301, 512, 967, 478, 911, 388, 1354, 19, 169, 891, 608, 708, 748, 1086, 365, 189, 1581, 408, 1497, 1511, 1235, 331, 1234, 210, 371, 1604, 165, 712, 1046, 345, 721, 334, 292, 751, 1444, 1449, 318, 1222, 1066, 899, 1815, 1032, 105, 1073, 1686, 1140, 1462, 239, 587, 1398, 1781, 1631, 1732, 1353, 1664, 1250, 1488, 12, 254, 1457, 774, 497, 341, 180, 1533, 1314, 1040, 1158, 1043, 510, 459, 559, 1019, 1628, 1338, 955, 1450, 1758, 176, 1087, 69, 1163, 1002, 1796, 1597, 1738]"
68,"[355, 1255, 1709, 1303, 1470, 233, 292, 298, 899, 1237, 1779, 154, 5, 734, 1145, 673, 1086, 656, 90, 105, 443, 353, 967, 1322, 1135, 1340, 877, 1716, 1659, 327, 78, 1077, 1600, 24, 1359, 1056, 746, 1494, 911, 345, 1213, 139, 974, 1718, 779, 1562, 1238, 1500, 1416, 1234, 169, 666, 537, 183, 1031, 1769, 1813, 296, 1724, 446, 1362, 391, 265, 1676, 1528, 175, 1714, 1560, 148, 189, 1395, 569, 624, 1028, 721, 1027, 937, 1611, 140, 1066, 1012, 1214, 414, 1732, 1648, 106, 1184, 1586, 351, 745, 416, 1186, 1039, 701, 1473, 891, 1664, 371, 1677, 1588, 1244, 1785, 1263, 19, 301, 388, 1543, 739, 392, 1191, 1282, 578, 1257, 447, 705, 845, 913, 1665, 286, 365, 1154, 478, 1759, 398, 1122, 1018, 1351, 1300, 1589, 341, 1033, 1478, 1486, 381, 674, 712, 817, 1662, 588, 919, 497, 1389, 1283, 708, 337, 71, 543, 1165, 1533, 307, 1767, 1306, 794, 566, 181, 331, 1046, 706, 1604, 1708, 1112, 1667, 559, 1222, 93, 1328, 751, 1514, 1219, 530, 1035, 1488, 1102, 318, 251, 692, 1804, 1565, 960, 991, 824, 748, 1376, 523, 922, 1455, 334, 314, 304, 207, 176, 258, 1159, 526, 492, 572, 125, 606, 1712, 1689, 1218, 1131, 829, 407, 1750, 510, 990, 118, 151, 442, 1642, 1573, 1686, 1258, 1276, 309, 546, 235, 1231, 109, 1040, 1457, 1423, 1497, 1400, 180, 149, 1596, 1382, 1618, 1613, 1781, 1196, 131, 1631, 1372, 315, 1462, 1294, 440, 12, 1641, 1087, 1162, 1373, 156, 1387, 820, 841, 393, 52, 1444, 774, 1096, 1432, 904, 733, 542, 1815, 1180, 1026, 504, 481, 1353, 300, 702, 1032, 649, 1354, 188, 532, 1511, 254, 769, 1758, 279, 1338, 1307, 963, 386, 1450, 575, 846, 1235, 1691, 1509, 1449, 455, 1330, 1568, 1722, 1144, 1496, 535, 1140, 275, 1583, 1250, 240, 647, 597, 431, 63, 639, 165, 428, 1581, 1518, 1398, 608, 564, 1073, 955, 1314, 717, 92, 1796, 1816, 239, 1728, 1413, 1009, 1158, 1406, 1628, 70, 80, 1232, 587, 210, 333, 280, 1163, 512, 395, 196, 408, 1002, 900, 1738, 1019, 31, 1043, 493, 903, 421, 1614, 370, 343, 549, 62, 459, 589, 1519, 1207, 1597, 69]"
1032,"[353, 1659, 1779, 414, 1359, 292, 1677, 393, 1162, 355, 745, 391, 105, 1031, 891, 1039, 1676, 721, 140, 1145, 68, 175, 90, 5, 673, 1528, 1724, 1718, 1785, 442, 1237, 446, 233, 1232, 1214, 296, 298, 416, 148, 337, 1543, 1500, 1362, 392, 1135, 1509, 1035, 751, 24, 1600, 1689, 1709, 1009, 608, 1716, 990, 1322, 181, 1165, 1154, 1470, 739, 656, 265, 169, 566, 331, 1283, 734, 748, 769, 1648, 1086, 1611, 1026, 1131, 1533, 286, 937, 1077, 106, 301, 877, 1423, 746, 578, 1276, 240, 183, 1573, 1314, 1257, 1303, 1387, 365, 1263, 1213, 1033, 93, 1589, 447, 1027, 569, 1353, 443, 1514, 702, 1604, 1191, 381, 1307, 1432, 1238, 1255, 12, 922, 974, 779, 154, 1389, 388, 824, 300, 899, 649, 963, 398, 572, 1816, 706, 1562, 1244, 307, 845, 1282, 327, 258, 1096, 351, 1012, 1122, 542, 309, 19, 1372, 1373, 1750, 1588, 1665, 692, 189, 674, 207, 1722, 139, 919, 1250, 1714, 1618, 1231, 1382, 1813, 829, 1328, 341, 913, 1186, 1667, 1184, 1351, 345, 1040, 820, 1596, 304, 1258, 1028, 967, 478, 1486, 1664, 188, 1112, 1338, 1218, 1066, 1494, 235, 1330, 1222, 911, 588, 455, 526, 1196, 1087, 1444, 1376, 1769, 70, 1306, 149, 251, 1340, 705, 1738, 1234, 1163, 1631, 1560, 1473, 1759, 535, 497, 1758, 1767, 1144, 1642, 1235, 543, 546, 386, 1056, 1294, 1457, 817, 1046, 109, 481, 624, 315, 71, 1018, 530, 523, 1102, 1140, 156, 564, 1354, 78, 275, 318, 1712, 712, 846, 176, 537, 279, 1398, 1662, 504, 666, 80, 701, 1732, 1478, 1395, 210, 991, 151, 733, 333, 1691, 1158, 1300, 1496, 1416, 280, 314, 371, 254, 1708, 165, 1400, 1581, 559, 774, 1488, 131, 1565, 1613, 1641, 1497, 1413, 708, 407, 597, 63, 606, 1686, 118, 334, 1406, 1804, 904, 794, 1628, 1586, 180, 955, 125, 960, 1462, 510, 1781, 1455, 440, 239, 52, 1796, 1219, 1568, 532, 431, 1815, 841, 1511, 492, 1159, 196, 639, 1728, 1583, 1450, 717, 1073, 1449, 1019, 575, 1180, 92, 428, 408, 343, 395, 1518, 900, 647, 421, 587, 1207, 1043, 1002, 493, 1519, 62, 589, 370, 549, 512, 31, 1614, 459, 903, 1597, 69]"
69,"[31, 1614, 991, 717, 1478, 1395, 298, 1207, 900, 1583, 1708, 1732, 1589, 1494, 1641, 1628, 93, 532, 481, 1389, 1219, 512, 62, 1667, 492, 937, 1372, 589, 911, 955, 428, 535, 1767, 493, 275, 1406, 1518, 1144, 1231, 624, 1562, 1244, 421, 381, 708, 92, 414, 537, 459, 442, 903, 1222, 1804, 1500, 575, 440, 674, 365, 1250, 845, 1145, 1514, 1450, 239, 292, 1314, 355, 63, 1237, 1497, 1218, 1073, 156, 497, 877, 530, 963, 318, 139, 307, 542, 1077, 71, 1026, 1543, 1294, 1112, 734, 1664, 301, 705, 1815, 446, 1813, 315, 706, 569, 1779, 1387, 391, 702, 1586, 1759, 12, 118, 395, 549, 1432, 1665, 1186, 1659, 1718, 443, 131, 1496, 1122, 647, 1154, 235, 1642, 817, 1519, 1307, 639, 1600, 1056, 353, 1040, 140, 1677, 125, 1581, 447, 1258, 431, 1618, 388, 1565, 343, 169, 154, 1322, 70, 370, 148, 746, 572, 1257, 1750, 1728, 1359, 68, 183, 1340, 1611, 1362, 721, 1306, 1769, 1509, 891, 1689, 251, 656, 1470, 265, 371, 279, 1255, 1716, 1528, 5, 240, 1232, 1086, 1416, 543, 1191, 1131, 1263, 564, 175, 1135, 24, 455, 233, 393, 1400, 1573, 745, 90, 407, 1066, 398, 333, 1027, 327, 1214, 899, 151, 546, 1613, 1758, 1283, 1330, 1028, 769, 1351, 1712, 1213, 1035, 392, 1462, 196, 1140, 526, 779, 974, 990, 386, 286, 1373, 967, 1714, 296, 1046, 1102, 510, 314, 751, 1018, 748, 109, 846, 1722, 345, 309, 416, 1012, 1568, 1709, 1282, 1031, 1676, 1009, 824, 774, 280, 904, 176, 733, 341, 210, 351, 181, 692, 919, 180, 559, 1234, 1019, 1165, 1724, 666, 78, 1423, 922, 106, 820, 566, 523, 1039, 1353, 597, 1455, 587, 105, 1781, 913, 1486, 331, 1796, 189, 1376, 1163, 1096, 1738, 304, 1488, 1604, 408, 1300, 578, 1382, 1235, 673, 165, 1303, 1276, 478, 207, 588, 794, 188, 739, 1238, 1560, 254, 829, 504, 1816, 1785, 258, 1196, 337, 1338, 1588, 52, 960, 841, 1413, 1691, 1033, 608, 606, 1162, 1184, 712, 1533, 300, 1457, 149, 1648, 19, 1354, 1473, 80, 1032, 1087, 1002, 1662, 701, 1158, 1511, 1631, 1398, 1686, 1180, 334, 649, 1159, 1596, 1043, 1328, 1449, 1444, 1597]"
1033,"[1631, 1596, 118, 176, 180, 748, 1180, 1686, 1354, 1300, 334, 478, 251, 774, 341, 407, 1250, 794, 1046, 1031, 673, 12, 296, 233, 1322, 68, 1359, 447, 1255, 139, 1470, 416, 911, 1238, 154, 93, 169, 1665, 1258, 355, 1154, 388, 937, 1785, 1600, 1340, 1769, 1781, 1077, 443, 1804, 175, 298, 769, 1086, 1759, 1560, 656, 5, 1282, 1028, 751, 1145, 1709, 1237, 1219, 351, 779, 1012, 1244, 90, 1724, 1362, 877, 1263, 78, 24, 365, 105, 746, 1718, 189, 1677, 327, 578, 692, 392, 140, 309, 1303, 497, 913, 1056, 1473, 1648, 1191, 1528, 1588, 183, 1184, 974, 734, 1351, 292, 1573, 1122, 1659, 1562, 149, 481, 1586, 1096, 398, 1494, 1676, 19, 1689, 1257, 265, 624, 446, 990, 1276, 1714, 148, 543, 745, 275, 235, 1416, 1813, 845, 666, 572, 301, 1716, 391, 286, 1750, 569, 532, 1135, 1213, 258, 1611, 1039, 1543, 739, 1283, 733, 1102, 530, 1040, 1565, 1066, 353, 919, 442, 1662, 721, 52, 1457, 1035, 1779, 414, 1389, 1642, 1500, 537, 1758, 386, 1767, 337, 1218, 674, 922, 1514, 824, 1027, 71, 1533, 705, 254, 345, 1462, 566, 841, 1196, 817, 304, 1294, 1382, 575, 1708, 331, 1222, 106, 1387, 239, 1486, 891, 300, 546, 1328, 315, 702, 606, 1732, 712, 381, 597, 1234, 1444, 1159, 1712, 314, 1589, 706, 829, 1307, 701, 1131, 967, 455, 318, 1497, 899, 1306, 1186, 1583, 125, 1032, 1432, 955, 523, 1423, 371, 196, 1376, 1112, 1450, 1400, 1214, 1087, 307, 1815, 428, 1478, 1231, 1314, 70, 1235, 1667, 1009, 63, 393, 991, 1330, 1162, 1144, 963, 188, 1395, 131, 181, 1372, 1338, 109, 588, 1604, 151, 904, 535, 1618, 1488, 1509, 1165, 510, 492, 846, 1664, 279, 80, 431, 1511, 1406, 649, 207, 960, 542, 1628, 1568, 156, 1728, 1018, 1373, 1353, 1158, 504, 1613, 559, 1026, 165, 440, 1496, 1449, 1232, 708, 1581, 1816, 1641, 820, 526, 1019, 1691, 210, 639, 1518, 240, 333, 608, 1722, 1073, 647, 92, 1398, 1738, 1455, 589, 395, 408, 587, 1163, 1043, 280, 717, 1413, 343, 1140, 1796, 512, 564, 549, 370, 421, 62, 31, 1002, 459, 903, 493, 900, 1614, 1519, 1207, 69, 1597]"
1583,"[575, 428, 492, 587, 431, 1518, 63, 275, 92, 447, 392, 395, 673, 106, 1813, 1073, 169, 1237, 371, 189, 656, 1677, 1340, 1322, 1716, 877, 1611, 512, 233, 639, 5, 140, 296, 1589, 779, 739, 298, 1219, 1238, 90, 1470, 1497, 647, 1255, 1282, 1096, 1600, 355, 139, 1494, 78, 919, 569, 537, 705, 1473, 1362, 911, 1213, 1528, 1218, 1712, 1560, 1478, 510, 1031, 597, 1012, 1184, 381, 286, 1759, 353, 1077, 1359, 937, 1662, 301, 1165, 734, 388, 1724, 974, 1257, 1303, 1709, 1562, 1779, 991, 1263, 1781, 1769, 1416, 175, 351, 1586, 1086, 1804, 442, 624, 1732, 1145, 154, 393, 345, 1488, 1135, 416, 1234, 1351, 1659, 71, 820, 93, 318, 341, 546, 24, 1056, 148, 1395, 708, 1283, 1258, 841, 149, 365, 1186, 1028, 1144, 1667, 1306, 692, 314, 733, 109, 1027, 1500, 1122, 19, 1191, 443, 1214, 572, 1450, 1154, 292, 391, 1046, 666, 304, 913, 1382, 1718, 530, 1222, 1486, 674, 279, 337, 1131, 1618, 566, 151, 1642, 497, 1628, 105, 1244, 1664, 1785, 922, 1276, 746, 721, 967, 327, 1496, 1423, 176, 440, 846, 1714, 1565, 258, 1400, 1543, 1750, 181, 1665, 446, 543, 1676, 386, 1035, 1039, 1162, 254, 817, 1140, 535, 68, 207, 235, 751, 408, 904, 307, 1231, 1708, 265, 963, 331, 481, 1432, 769, 1018, 1689, 1758, 1372, 1180, 407, 794, 414, 183, 80, 1573, 891, 542, 1102, 1449, 188, 899, 1514, 1330, 1354, 334, 588, 526, 1040, 829, 1112, 745, 1066, 1196, 1815, 1457, 1648, 1387, 1588, 52, 824, 251, 118, 1235, 990, 156, 532, 960, 702, 1728, 1033, 398, 701, 955, 1294, 845, 706, 578, 1300, 1533, 1406, 315, 1767, 1398, 180, 125, 1389, 1250, 523, 559, 1328, 1596, 1641, 1087, 1159, 1455, 239, 309, 1568, 504, 1631, 1158, 1816, 712, 1462, 1722, 1444, 1338, 1686, 210, 774, 12, 478, 1604, 165, 300, 606, 280, 1691, 1581, 333, 1613, 608, 564, 748, 1511, 717, 1009, 131, 1307, 1163, 1376, 1509, 1314, 70, 196, 455, 1796, 1026, 1232, 240, 1043, 1373, 493, 1353, 1019, 649, 589, 1032, 1614, 1413, 31, 62, 1738, 370, 549, 900, 1002, 1519, 459, 343, 421, 1207, 69, 903, 1597]"
70,"[1232, 455, 1813, 1588, 1362, 1238, 233, 911, 1257, 974, 922, 705, 296, 1589, 1718, 734, 292, 1665, 1237, 1096, 673, 1586, 351, 1046, 721, 745, 1255, 148, 1303, 298, 1214, 1031, 1432, 1677, 416, 1600, 919, 1154, 1282, 1086, 1066, 739, 1533, 1244, 175, 90, 341, 1012, 355, 1478, 446, 443, 71, 1804, 1382, 381, 779, 1028, 314, 1618, 991, 149, 1145, 1131, 666, 701, 1528, 1340, 391, 1709, 877, 1611, 105, 1779, 1322, 1543, 154, 140, 106, 1395, 1056, 1457, 1648, 1165, 1373, 1276, 537, 176, 286, 1035, 265, 674, 275, 1040, 1631, 353, 1102, 337, 1033, 1769, 1708, 139, 1659, 68, 1514, 1676, 656, 1213, 1686, 5, 1664, 751, 447, 1560, 497, 692, 1759, 746, 1689, 1191, 1488, 307, 78, 1135, 572, 1218, 748, 254, 542, 1027, 125, 1263, 92, 1732, 371, 169, 1494, 1231, 365, 1353, 345, 530, 706, 392, 1359, 327, 318, 279, 1596, 1470, 1235, 1039, 702, 1077, 523, 478, 1724, 1162, 510, 569, 829, 1330, 1500, 1486, 1372, 588, 1473, 543, 1716, 1562, 93, 1186, 769, 913, 52, 624, 649, 1032, 1222, 1389, 1781, 841, 334, 1758, 1234, 1387, 183, 532, 189, 845, 1294, 1642, 210, 1338, 1462, 608, 963, 566, 1628, 428, 1219, 1423, 188, 1026, 1258, 937, 794, 407, 1662, 24, 1328, 1416, 891, 165, 824, 733, 1307, 990, 846, 240, 1604, 1300, 388, 315, 442, 1180, 817, 1413, 1767, 1785, 578, 414, 309, 156, 1112, 1400, 301, 118, 546, 1314, 19, 180, 151, 12, 1573, 1581, 1196, 235, 258, 904, 109, 535, 1122, 717, 960, 398, 1351, 899, 1163, 481, 774, 559, 304, 1750, 440, 712, 431, 181, 1613, 955, 1714, 1087, 1158, 63, 1306, 251, 1815, 386, 1376, 1455, 1250, 300, 1583, 131, 1509, 1497, 575, 1444, 207, 331, 1283, 393, 1140, 1722, 606, 1667, 1159, 1018, 597, 1144, 1728, 1496, 1354, 1816, 526, 587, 820, 1184, 1641, 1449, 1565, 1518, 1691, 564, 1712, 1073, 80, 395, 967, 1450, 333, 1738, 239, 1009, 280, 504, 408, 1568, 1398, 492, 639, 512, 708, 1511, 343, 1796, 589, 1207, 900, 549, 1406, 62, 196, 1019, 370, 1002, 647, 421, 31, 493, 903, 1614, 1519, 1043, 459, 69, 1597]"
